 Two-body FMO properties.
 ========================

 DL: D=C dynamically correlated (MP2,CI), D=N not dynamically correlated
 (RHF,DFT). D=S separated dimer: semiclassical interaction (ES), D=M MCSCF.
 L stands for layer, Z is the monomer charge product, R is the interfragment
 distance relative to van-der-Waals radii (-1.00 is printed if distances are
 not computed). dDIJ*VIJ is the explicit embedded charge transfer energy.
 Q(I->J) is the charge transfer amount, printed as zero if not available.
 Positive values correspond to I in IJ having extra negative charge.
 total = (EIJ-EI-EJ)+dDIJ*VIJ+Gsol = Ees+Eex+Ect+mix+Edisp+Gsol (kcal/mol).

    I    J DL  Z    R   Q(I->J)  EIJ-EI-EJ dDIJ*VIJ    total     Ees       E0     Ect*es    Edisp    Gsol
 ---------------------------------------------------------------------------------------------------------
    2    1 N1  0   0.00  0.0000  -405.818   -0.008  -410.507   -33.074 -367.714   -1.958   -3.079   -4.681
    3    1 N1  0   1.09  0.0000    -6.265    0.000    -1.294    -4.570   -0.034   -0.001   -1.660    4.971
    3    2 N1  0   0.00  0.0000  -392.733    7.742  -381.827   -16.983 -361.534   -2.202   -4.271    3.163
    4    1 N1  0   1.83  0.0000    -4.371   -0.000    -6.906    -4.321   -0.000    0.000   -0.050   -2.535
    4    2 N1  0   1.27  0.0000     1.181    0.000    -0.591     2.250    0.017   -0.000   -1.086   -1.772
    4    3 N1  0   0.00  0.0000  -391.128    2.216  -387.401   -15.422 -361.936   -7.710   -3.844    1.511
    5    1 S1  0   3.14  0.0000    -2.539    0.000    -1.765    -2.539    0.000    0.000    0.000    0.774
    5    2 N1  0   1.81  0.0000    -1.438    0.000    -0.661    -1.356   -0.000   -0.000   -0.082    0.777
    5    3 N1  0   0.98  0.0000    -2.363    0.003    -2.870    -1.131    0.090   -0.022   -1.297   -0.510
    5    4 N1  0   0.00  0.0000  -383.290    4.520  -379.009   -14.757 -355.556   -4.470   -3.987   -0.239
    6    1 S1  0   4.12  0.0000     0.000    0.000    -2.088     0.000    0.000    0.000    0.000   -2.088
    6    2 S1  0   3.10  0.0000     0.840    0.000     0.112     0.840    0.000    0.000    0.000   -0.727
    6    3 N1  0   1.78  0.0000    -0.963    0.000    -0.925    -0.872   -0.000   -0.000   -0.091    0.038
    6    4 N1  0   0.95  0.0000     0.788    0.009    -1.619     2.908    0.080   -0.011   -2.179   -2.416
    6    5 N1  0   0.00  0.0000  -393.989   -1.100  -393.014   -12.088 -368.518  -10.426   -4.057    2.076
    7    1 S1  1   4.44  0.0000    21.990    0.000     7.441    21.990    0.000    0.000    0.000  -14.549
    7    2 S1  0   3.90  0.0000     0.701    0.000    -2.222     0.701    0.000    0.000    0.000   -2.923
    7    3 S1  0   2.38  0.0000     1.823    0.000     3.233     1.823    0.000    0.000    0.000    1.411
    7    4 N1  0   1.82  0.0000    -1.454   -0.000    -4.093    -1.285   -0.000    0.000   -0.169   -2.639
    7    5 N1  0   1.23  0.0000    -4.102   -0.001    -1.743    -3.239    0.002   -0.005   -0.861    2.360
    7    6 N1  0   0.00  0.0000  -393.016    5.245  -386.997    -9.286 -364.768   -9.922   -3.795    0.774
    8    1 S1  1   4.31  0.0000    14.850    0.000     6.317    14.850    0.000    0.000    0.000   -8.533
    8    2 S1  0   3.95  0.0000    -0.333    0.000    -1.812    -0.333    0.000    0.000    0.000   -1.479
    8    3 N1  0   1.98  0.0000     0.966    0.000     1.560     1.047   -0.000    0.000   -0.081    0.594
    8    4 S1  0   2.15  0.0000    -0.600    0.000    -2.060    -0.600    0.000    0.000    0.000   -1.460
    8    5 N1  0   1.10  0.0000    -0.290    0.002    -1.084     0.433   -0.023    0.001   -0.700   -0.796
    8    6 N1  0   1.27  0.0000    -3.999    0.000    -4.418    -3.273    0.018   -0.000   -0.745   -0.419
    8    7 N1  1   0.00  0.0000  -346.908    5.193  -374.358    25.297 -356.843   -5.814   -4.355  -32.643
    9    1 S1  0   3.20  0.0000     1.895    0.000     1.797     1.895    0.000    0.000    0.000   -0.099
    9    2 S1  0   3.27  0.0000    -0.219    0.000    -0.337    -0.219    0.000    0.000    0.000   -0.117
    9    3 N1  0   1.11  0.0000     0.468   -0.001     0.611     1.576   -0.018   -0.001   -1.091    0.144
    9    4 N1  0   1.99  0.0000    -1.458    0.000    -1.587    -1.334   -0.000    0.000   -0.124   -0.129
    9    5 N1  0   1.17  0.0000    -1.593   -0.002    -1.502     0.063   -0.041   -0.004   -1.613    0.093
    9    6 N1  0   1.77  0.0000    -1.707    0.000    -1.609    -1.545   -0.000   -0.000   -0.162    0.098
    9    7 N1  0   1.00  0.0000   -14.105   -0.013    -7.469   -12.828    0.015   -0.084   -1.221    6.649
    9    8 N1  0   0.00  0.0000  -397.566    3.288  -395.886   -24.633 -363.615   -1.807   -4.222   -1.609
   10    1 S1  0   3.31  0.0000    -1.639    0.000    -2.029    -1.639    0.000    0.000    0.000   -0.390
   10    2 S1  0   3.49  0.0000     0.177    0.000     0.299     0.177    0.000    0.000    0.000    0.121
   10    3 N1  0   1.35  0.0000    -1.580    0.000    -1.780    -1.312    0.002   -0.000   -0.270   -0.201
   10    4 S1  0   2.33  0.0000     0.932    0.000     1.152     0.932    0.000    0.000    0.000    0.220
   10    5 N1  0   1.67  0.0000    -0.047    0.000    -0.185     0.046   -0.000    0.000   -0.093   -0.137
   10    6 S1  0   2.19  0.0000     1.115    0.000     1.265     1.115    0.000    0.000    0.000    0.150
   10    7 N1  0   1.21  0.0000     7.185    0.000     1.470     8.018   -0.018   -0.001   -0.814   -5.715
   10    8 N1  0   0.92  0.0000     3.522    0.003     0.142     6.144   -0.015    0.019   -2.624   -3.383
   10    9 N1  0   0.00  0.0000  -406.330    3.676  -402.766   -23.549 -369.041   -5.907   -4.157   -0.112
   11    1 S1  0   2.15  0.0000     1.382    0.000     3.772     1.382    0.000    0.000    0.000    2.390
   11    2 S1  0   2.96  0.0000    -0.496    0.000    -0.456    -0.496    0.000    0.000    0.000    0.040
   11    3 N1  0   1.41  0.0000    -0.680   -0.000    -0.450    -0.134   -0.000   -0.000   -0.546    0.229
   11    4 S1  0   2.70  0.0000    -0.198    0.000    -0.271    -0.198    0.000    0.000    0.000   -0.073
   11    5 S1  0   3.01  0.0000     0.189    0.000    -0.220     0.189    0.000    0.000    0.000   -0.409
   11    6 S1  0   3.39  0.0000     0.118    0.000     0.206     0.118    0.000    0.000    0.000    0.088
   11    7 S1  0   2.05  0.0000    -7.452    0.000     1.367    -7.452    0.000    0.000    0.000    8.819
   11    8 N1  0   1.68  0.0000    -4.041    0.000    -0.058    -3.947   -0.000   -0.000   -0.094    3.983
   11    9 N1  0   1.27  0.0000     2.642    0.000     1.787     3.202    0.018   -0.000   -0.578   -0.855
   11   10 N1  0   0.00  0.0000  -393.105   12.197  -383.987   -16.256 -361.600    0.884   -3.935   -3.079
   12    1 S1  0   2.94  0.0000    -0.648    0.000     0.916    -0.648    0.000    0.000    0.000    1.564
   12    2 S1  0   3.70  0.0000     0.004    0.000     0.051     0.004    0.000    0.000    0.000    0.048
   12    3 S1  0   2.25  0.0000    -0.548    0.000    -0.562    -0.548    0.000    0.000    0.000   -0.013
   12    4 S1  0   3.41  0.0000     0.334    0.000     0.410     0.334    0.000    0.000    0.000    0.076
   12    5 S1  0   3.74  0.0000     0.114    0.000    -0.010     0.114    0.000    0.000    0.000   -0.125
   12    6 S1  0   4.25  0.0000     0.235    0.000     0.326     0.235    0.000    0.000    0.000    0.090
   12    7 S1  0   3.07  0.0000    -1.923    0.000     1.264    -1.923    0.000    0.000    0.000    3.187
   12    8 S1  0   3.03  0.0000    -2.198    0.000     0.092    -2.198    0.000    0.000    0.000    2.290
   12    9 S1  0   2.17  0.0000    -0.101    0.000    -0.264    -0.101    0.000    0.000    0.000   -0.163
   12   10 N1  0   1.27  0.0000    -0.282    0.000     0.114     0.114    0.019   -0.000   -0.414    0.396
   12   11 N1  0   0.00  0.0000  -391.943    7.755  -386.251   -14.647 -362.153   -3.814   -3.574   -2.063
   13    1 S1  0   3.36  0.0000    -2.226    0.000    -1.002    -2.226    0.000    0.000    0.000    1.224
   13    2 S1  0   4.17  0.0000     0.155    0.000     0.254     0.155    0.000    0.000    0.000    0.099
   13    3 S1  0   3.30  0.0000    -0.053    0.000    -0.153    -0.053    0.000    0.000    0.000   -0.101
   13    4 S1  0   4.53  0.0000     0.125    0.000     0.206     0.125    0.000    0.000    0.000    0.081
   13    5 S1  0   5.00  0.0000     0.187    0.000     0.118     0.187    0.000    0.000    0.000   -0.069
   13    6 S1  0   5.49  0.0000    -0.056    0.000     0.015    -0.056    0.000    0.000    0.000    0.071
   13    7 S1  0   3.82  0.0000    -2.013    0.000    -0.534    -2.013    0.000    0.000    0.000    1.479
   13    8 S1  0   4.08  0.0000     0.020    0.000     0.405     0.020    0.000    0.000    0.000    0.385
   13    9 S1  0   3.42  0.0000     0.153    0.000     0.121     0.153    0.000    0.000    0.000   -0.032
   13   10 S1  0   2.36  0.0000    -0.179    0.000    -0.128    -0.179    0.000    0.000    0.000    0.051
