 Two-body FMO properties.
 ========================

 DL: D=C dynamically correlated (MP2,CI), D=N not dynamically correlated
 (RHF,DFT). D=S separated dimer: semiclassical interaction (ES), D=M MCSCF.
 L stands for layer, Z is the monomer charge product, R is the interfragment
 distance relative to van-der-Waals radii (-1.00 is printed if distances are
 not computed). dDIJ*VIJ is the explicit embedded charge transfer energy.
 Q(I->J) is the charge transfer amount, printed as zero if not available.
 Positive values correspond to I in IJ having extra negative charge.
 total = (EIJ-EI-EJ)+dDIJ*VIJ+Gsol = Ees+Eex+Ect+mix+Edisp+Gsol (kcal/mol).

    I    J DL  Z    R   Q(I->J)  EIJ-EI-EJ dDIJ*VIJ    total     Ees       E0     Ect*es    Edisp    Gsol
 ---------------------------------------------------------------------------------------------------------
    2    1 N1  0   0.00  0.0000  -405.818   -0.021  -410.508   -33.074 -367.714   -1.970   -3.079   -4.670
    3    1 N1  0   1.09  0.0000    -6.264    0.000    -1.296    -4.570   -0.034   -0.001   -1.660    4.968
    3    2 N1  0   0.00  0.0000  -392.733    7.731  -381.828   -16.983 -361.534   -2.214   -4.271    3.173
    4    1 N1  0   1.83  0.0000    -4.371   -0.000    -6.908    -4.321   -0.000    0.000   -0.050   -2.537
    4    2 N1  0   1.27  0.0000     1.181    0.000    -0.591     2.250    0.017   -0.000   -1.086   -1.773
    4    3 N1  0   0.00  0.0000  -391.128    2.213  -387.404   -15.422 -361.937   -7.712   -3.844    1.512
    5    1 S1  0   3.14  0.0000    -2.537    0.000    -1.774    -2.537    0.000    0.000    0.000    0.763
    5    2 N1  0   1.81  0.0000    -1.437    0.000    -0.661    -1.355   -0.000   -0.000   -0.082    0.776
    5    3 N1  0   0.98  0.0000    -2.362    0.003    -2.871    -1.130    0.090   -0.022   -1.297   -0.511
    5    4 N1  0   0.00  0.0000  -383.290    4.499  -379.017   -14.757 -355.556   -4.491   -3.987   -0.226
    6    1 S1  0   4.12  0.0000     0.000    0.000    -2.091     0.000    0.000    0.000    0.000   -2.091
    6    2 S1  0   3.10  0.0000     0.840    0.000     0.112     0.840    0.000    0.000    0.000   -0.728
    6    3 N1  0   1.78  0.0000    -0.963    0.000    -0.925    -0.872   -0.000   -0.000   -0.091    0.038
    6    4 N1  0   0.95  0.0000     0.789    0.009    -1.619     2.908    0.080   -0.011   -2.179   -2.417
    6    5 N1  0   0.00  0.0000  -393.986   -1.010  -393.002   -12.085 -368.521  -10.333   -4.057    1.994
    7    1 S1  1   4.44  0.0000    21.990    0.000     7.437    21.990    0.000    0.000    0.000  -14.552
    7    2 S1  0   3.90  0.0000     0.701    0.000    -2.222     0.701    0.000    0.000    0.000   -2.923
    7    3 S1  0   2.38  0.0000     1.823    0.000     3.231     1.823    0.000    0.000    0.000    1.408
    7    4 N1  0   1.82  0.0000    -1.454   -0.000    -4.095    -1.285   -0.000    0.000   -0.169   -2.640
    7    5 N1  0   1.23  0.0000    -4.102   -0.001    -1.756    -3.239    0.002   -0.005   -0.861    2.347
    7    6 N1  0   0.00  0.0000  -393.017    5.283  -387.001    -9.287 -364.769   -9.883   -3.795    0.733
    8    1 S1  1   4.31  0.0000    14.854    0.000     6.525    14.854    0.000    0.000    0.000   -8.328
    8    2 S1  0   3.95  0.0000    -0.332    0.000    -1.814    -0.332    0.000    0.000    0.000   -1.483
    8    3 N1  0   1.98  0.0000     0.967    0.000     1.579     1.047   -0.000    0.000   -0.081    0.612
    8    4 S1  0   2.15  0.0000    -0.599    0.000    -2.074    -0.599    0.000    0.000    0.000   -1.475
    8    5 N1  0   1.10  0.0000    -0.294    0.002    -1.082     0.429   -0.023    0.001   -0.700   -0.790
    8    6 N1  0   1.27  0.0000    -4.002    0.000    -4.459    -3.276    0.018   -0.000   -0.745   -0.457
    8    7 N1  1   0.00  0.0000  -346.855    5.127  -374.011    25.351 -356.842   -5.882   -4.355  -32.283
    9    1 S1  0   3.20  0.0000     1.897    0.000     1.783     1.897    0.000    0.000    0.000   -0.114
    9    2 S1  0   3.27  0.0000    -0.219    0.000    -0.337    -0.219    0.000    0.000    0.000   -0.117
    9    3 N1  0   1.11  0.0000     0.468   -0.001     0.607     1.577   -0.018   -0.001   -1.091    0.140
    9    4 N1  0   1.99  0.0000    -1.458    0.000    -1.586    -1.334   -0.000    0.000   -0.124   -0.127
    9    5 N1  0   1.17  0.0000    -1.596   -0.002    -1.509     0.060   -0.041   -0.004   -1.613    0.090
    9    6 N1  0   1.77  0.0000    -1.705    0.000    -1.603    -1.544   -0.000   -0.000   -0.162    0.102
    9    7 N1  0   1.00  0.0000   -14.097   -0.012    -7.487   -12.820    0.015   -0.084   -1.221    6.622
    9    8 N1  0   0.00  0.0000  -397.604    3.187  -395.950   -24.671 -363.619   -1.905   -4.222   -1.532
   10    1 S1  0   3.31  0.0000    -1.639    0.000    -2.036    -1.639    0.000    0.000    0.000   -0.397
   10    2 S1  0   3.49  0.0000     0.178    0.000     0.299     0.178    0.000    0.000    0.000    0.121
   10    3 N1  0   1.35  0.0000    -1.580    0.000    -1.781    -1.312    0.002   -0.000   -0.270   -0.201
   10    4 S1  0   2.33  0.0000     0.933    0.000     1.153     0.933    0.000    0.000    0.000    0.220
   10    5 N1  0   1.67  0.0000    -0.047    0.000    -0.181     0.046   -0.000    0.000   -0.093   -0.134
   10    6 S1  0   2.19  0.0000     1.116    0.000     1.267     1.116    0.000    0.000    0.000    0.151
   10    7 N1  0   1.21  0.0000     7.188    0.000     1.454     8.021   -0.018   -0.001   -0.814   -5.734
   10    8 N1  0   0.92  0.0000     3.527    0.003     0.140     6.150   -0.015    0.019   -2.624   -3.390
   10    9 N1  0   0.00  0.0000  -406.327    3.686  -402.752   -23.547 -369.045   -5.892   -4.157   -0.112
   11    1 S1  0   2.15  0.0000     1.382    0.000     3.770     1.382    0.000    0.000    0.000    2.388
   11    2 S1  0   2.96  0.0000    -0.496    0.000    -0.456    -0.496    0.000    0.000    0.000    0.040
   11    3 N1  0   1.41  0.0000    -0.680   -0.000    -0.450    -0.134   -0.000   -0.000   -0.546    0.229
   11    4 S1  0   2.70  0.0000    -0.198    0.000    -0.270    -0.198    0.000    0.000    0.000   -0.072
   11    5 S1  0   3.01  0.0000     0.189    0.000    -0.219     0.189    0.000    0.000    0.000   -0.408
   11    6 S1  0   3.39  0.0000     0.118    0.000     0.207     0.118    0.000    0.000    0.000    0.089
   11    7 S1  0   2.05  0.0000    -7.452    0.000     1.365    -7.452    0.000    0.000    0.000    8.818
   11    8 N1  0   1.68  0.0000    -4.049    0.000    -0.085    -3.955   -0.000   -0.000   -0.094    3.964
   11    9 N1  0   1.27  0.0000     2.640    0.000     1.789     3.200    0.018   -0.000   -0.578   -0.851
   11   10 N1  0   0.00  0.0000  -393.105   12.254  -383.975   -16.257 -361.597    0.938   -3.935   -3.124
   12    1 S1  0   2.94  0.0000    -0.648    0.000     0.915    -0.648    0.000    0.000    0.000    1.564
   12    2 S1  0   3.70  0.0000     0.004    0.000     0.051     0.004    0.000    0.000    0.000    0.048
   12    3 S1  0   2.25  0.0000    -0.548    0.000    -0.561    -0.548    0.000    0.000    0.000   -0.013
   12    4 S1  0   3.41  0.0000     0.334    0.000     0.410     0.334    0.000    0.000    0.000    0.076
   12    5 S1  0   3.74  0.0000     0.115    0.000    -0.009     0.115    0.000    0.000    0.000   -0.124
   12    6 S1  0   4.25  0.0000     0.235    0.000     0.326     0.235    0.000    0.000    0.000    0.090
   12    7 S1  0   3.07  0.0000    -1.923    0.000     1.264    -1.923    0.000    0.000    0.000    3.187
   12    8 S1  0   3.03  0.0000    -2.198    0.000     0.065    -2.198    0.000    0.000    0.000    2.263
   12    9 S1  0   2.17  0.0000    -0.101    0.000    -0.261    -0.101    0.000    0.000    0.000   -0.160
   12   10 N1  0   1.27  0.0000    -0.282    0.000     0.116     0.114    0.019   -0.000   -0.414    0.397
   12   11 N1  0   0.00  0.0000  -391.942    7.789  -386.248   -14.647 -362.153   -3.779   -3.574   -2.095
   13    1 S1  0   3.36  0.0000    -2.226    0.000    -1.002    -2.226    0.000    0.000    0.000    1.224
   13    2 S1  0   4.17  0.0000     0.155    0.000     0.254     0.155    0.000    0.000    0.000    0.099
   13    3 S1  0   3.30  0.0000    -0.053    0.000    -0.153    -0.053    0.000    0.000    0.000   -0.101
   13    4 S1  0   4.53  0.0000     0.125    0.000     0.206     0.125    0.000    0.000    0.000    0.081
   13    5 S1  0   5.00  0.0000     0.186    0.000     0.118     0.186    0.000    0.000    0.000   -0.068
   13    6 S1  0   5.49  0.0000    -0.056    0.000     0.015    -0.056    0.000    0.000    0.000    0.071
   13    7 S1  0   3.82  0.0000    -2.013    0.000    -0.534    -2.013    0.000    0.000    0.000    1.479
   13    8 S1  0   4.08  0.0000     0.018    0.000     0.409     0.018    0.000    0.000    0.000    0.391
   13    9 S1  0   3.42  0.0000     0.153    0.000     0.121     0.153    0.000    0.000    0.000   -0.031
   13   10 S1  0   2.36  0.0000    -0.179    0.000    -0.128    -0.179    0.000    0.000    0.000    0.051
